,business_id,latitude,longitude,stars,review_count,categories
188,_KSRzh-ZxwKB3YcRlZQsGA,27.9078127,-82.5183967,4.5,129,"Food, Ice Cream & Frozen Yogurt"
189,geMJbmX310M5VYe2f7au8Q,27.9633947,-82.4596945,4.0,27,"American (Traditional), Restaurants, Caterers, Event Planning & Services, Salad, Cafes, Sandwiches"
190,V0UWjalp7XsZ6SPpoKMpbw,27.8658987956,-82.5266514013,4.5,5,"Restaurants, Food, Grocery, Latin American, Sandwiches, Delis"
191,sjueAFshWHWkKn5a1AymuQ,27.948062,-82.446824,4.0,227,"Local Flavor, Event Planning & Services, American (Traditional), Bars, Nightlife, Restaurants, Gastropubs, Venues & Event Spaces"
192,z55MjytBCcIza_LFT73Lzg,27.9625853,-82.4515743,4.0,41,"Sandwiches, Restaurants"
193,B4L--ZDG3oFPIn6KOEKWCw,27.9656353,-82.521205,4.0,20,"Food, Specialty Food, Chocolatiers & Shops, Candy Stores"
194,fmlv6iHwuTIdQrbzvm_KHg,27.9421149303,-82.468768992,3.0,8,"Bars, Nightlife, Russian, Breakfast & Brunch, Restaurants"
195,tMgvxx3uQCQkXiFIhNaz5Q,27.927386,-82.512611,3.0,8,"Italian, Restaurants, Pizza"
196,sdLBeQVxRb0vbAuOB4rTvw,28.0689015,-82.4431821,3.5,60,"Tacos, Breakfast & Brunch, Restaurants, Mexican, Latin American"
197,X-IWPL5GY6ejEciBGMVK9A,27.8850858,-82.4857513,3.5,8,"Italian, Restaurants"
198,qppGA9vCUPfw9ngOy_R90w,27.9227533,-82.4934024,4.0,184,"Restaurants, Bars, Tapas/Small Plates, Nightlife, American (New), Venues & Event Spaces, Event Planning & Services, Wine Bars"
199,BAX4H5m3_8AFnNNjX-F6jw,27.9959616,-82.5088454,2.5,8,"Restaurants, Chinese"
200,NbgxCd-ImFiiV9mUtZRT8Q,27.940566062,-82.4549970111,3.0,59,"Seafood, Restaurants"
201,TNz-ZAiCS6GzN1PtDBn-RA,28.1183792,-82.3817456,4.0,17,"Cafes, Food Trucks, Breakfast & Brunch, Juice Bars & Smoothies, Restaurants, Coffee & Tea, Food"
202,2Cd4sRn-dI0OkoLxmTi3bg,27.9602008,-82.4372809,3.5,18,"Breakfast & Brunch, Restaurants, American (New)"
203,Mha77MN_BYGB-w7DONZ5YA,27.9966052,-82.5243863,4.0,249,"Peruvian, Restaurants, Latin American"
204,R4eAWOt6Kz_rmo8B9FyG8g,28.0998832618,-82.5016486,2.0,77,"Restaurants, American (Traditional), Diners, Burgers, Fast Food, American (New), Breakfast & Brunch"
205,FJlYldo1NcoyKMG2YKWywA,28.055973,-82.447271,4.0,122,"Ethnic Food, Food, Specialty Food, Grocery"
206,AOGFntN8SHBmRNYV6AhqgQ,27.950679,-82.4600003,4.5,58,"Grocery, Food, Specialty Food, Bakeries, Beer, Wine & Spirits"
207,wJWJJr0qimNXPH_S5fcdOg,27.9611064,-82.4640636,4.5,18,"Bakeries, American (New), Tuscan, Food, Italian, Restaurants"
208,u5ey9qM96IDa08ob1PI5OA,27.9767207141,-82.5377494219,3.0,30,"Restaurants, Pizza, Italian"
209,Di6uZDhcwnLsgM66Z4fNfw,27.9339081,-82.4822337,4.0,53,"Dive Bars, Nightlife, Bars"
210,9XMPek9GZ4KAf2sbCBRAKw,27.9644881,-82.4008771,4.5,27,"Chinese, Restaurants"
211,6PshKI1dII8x4EESe5Y-Rg,27.880140305,-82.4936677172,4.0,5,"Tacos, Mexican, Restaurants, American (Traditional), Hot Dogs"
212,bd8bXrhpd2HIRo5qpSZhJg,28.146239,-82.354592,4.5,55,"Soup, Seafood, Peruvian, Chicken Shop, Latin American, Restaurants"
213,12mfaJxtLu4fWHGlGwCBIA,28.0688469,-82.4437504,3.0,19,"Mexican, Restaurants"
214,ln2TenkFOODYi7AOX9we1Q,28.01231,-82.762153,3.5,116,"Restaurants, Sandwiches, Pizza, Italian"
215,rpnuLtrfmYJuQUOVILCdBw,28.0573657458,-82.5821880689,3.5,37,"Mexican, Restaurants"
216,QEOauqqX1vsGcJeN0FwyNw,28.0520506,-82.5047792,2.5,11,"Pizza, Sandwiches, Chicken Wings, Restaurants"
217,MyON48Q_Ql9IjLc0PPXLDQ,27.9640115507,-82.5042694612,2.5,64,"Fast Food, Restaurants, Tex-Mex, Mexican"
218,Visax-kBz0AY_34PkuvXSQ,27.9982647,-82.5636716,5.0,7,"Coffee & Tea, Food, Juice Bars & Smoothies, Desserts, Bubble Tea"
219,BjBDHqHhMXSxgyVipccznQ,27.962265,-82.569991,4.0,745,"African, Venues & Event Spaces, Steakhouses, Restaurants, Seafood, American (New), Event Planning & Services"
220,ttevmSPHu3dHUHFXBpVX9A,28.1443924,-82.3549453,1.5,30,"Restaurants, Pizza, Italian, Fast Food, Chicken Wings"
221,bN8UUeOd4d-mfr6sFJBr_g,27.9366322,-82.4759657,4.0,39,"Cupcakes, Bakeries, Food"
222,ovLgaPIMrx7PDZPrEpTMvg,28.0807642,-82.4318998,4.5,117,"Salad, Pizza, Barbeque, Soup, Restaurants, Taiwanese, Chinese"
223,BJ0Z74sTz9sxRr1R533Inw,27.9549045,-82.3334943,1.0,5,"Restaurants, Local Services, Movers, Home Cleaning, Home & Garden, Hardware Stores, Pizza, Junk Removal & Hauling, Shopping, Home Services"
224,lK1upWouk_UiwJK4HpZYzw,28.068953,-82.5069453,3.0,73,"Breakfast & Brunch, Soup, Restaurants, Bagels, Food, Salad, Sandwiches"
225,gambCINfjny6RLKyZQzEtQ,27.9576738,-82.5334455,4.0,38,"American (New), Seafood, Breakfast & Brunch, Restaurants"
226,lZEYIL95hZsZS0vgaoR2aQ,27.949853,-82.460193,3.5,113,"Sandwiches, Gluten-Free, Pizza, Restaurants"
227,P3GeRGkqeW-uL4yT-kuGtw,27.965651,-82.521205,4.0,44,"Sandwiches, Burgers, Restaurants, Steakhouses, American (New)"
228,MqrfqmuSgNyFAUSZ-YOToA,27.924385,-82.5063638,5.0,111,"Restaurants, Pizza, Italian"
229,iWyX_hezq_Ga9x5WnN4S5Q,28.086521,-82.459133,2.5,14,"Restaurants, Chinese, Chicken Shop, Seafood"
230,UUTjPGzj1cxdpnBxIzurLA,28.044101,-82.5965001,3.5,9,"Piano Bars, Bars, Nightlife"
231,mVMR2nvy96Jrl0Aqa8NeBg,27.9717043364,-82.610597697,4.5,8,"Puerto Rican, Food, Street Vendors, Food Trucks, Restaurants, Caribbean"
232,QQeRZIlaqfwRl_sIeKE_Eg,27.9459274,-82.465604,4.5,8,"Event Planning & Services, Caterers, Chicken Shop, Fast Food, Restaurants"
233,T7UfYcfi5k_A1w_t0aor1A,28.1520687,-82.3523094,3.5,37,"Pizza, Restaurants"
234,SETJPjryrcYvo2ezLm0WaA,28.059719,-82.41221,2.5,18,"Food, Coffee & Tea"
235,gT69S0R0gpmxwjCLznwT4A,28.0274726,-82.5014256,4.0,95,"Nightlife, Bars, Italian, Wine Bars, Restaurants"
236,aktzDUTYcNrXnJNXTIVgRQ,27.9604839,-82.4400832,3.5,41,"Burgers, Bars, Cocktail Bars, Nightlife, Restaurants"
237,85HTEU6hNsdK4gv1A4Cfww,28.0883140199,-82.505785,4.0,91,"Food, Grocery, Specialty Food, Health Markets, Farmers Market, Organic Stores"
238,rkem6aEo3vAG2VufybdwuA,27.9393094494,-82.5004009918,3.5,159,"Steakhouses, Restaurants"
239,iZ3_aquamiCxGmFR-NZHqQ,28.0258449,-82.5164239,3.0,11,"Restaurants, German"
240,1IjHo5kaSdFxJkJotU4O7A,27.884430000000002,-82.48627,4.0,125,"Restaurants, Cocktail Bars, Italian, Nightlife, Pizza, Tapas/Small Plates, Bars"
241,6zmLZ2bazBGBJhdzHTOrNw,28.0921859723,-82.5016504894,3.5,7,"Bars, Cigar Bars, Shopping, Tobacco Shops, Nightlife, Lounges"
242,xwmdDSPBvFAM9D74ftcYsw,28.0545162,-82.3994566,4.0,46,"Bars, Nightlife"
243,3AL1MN57_mcJydVI0b9PmQ,27.958908,-82.406244,5.0,13,"Grocery, Food, Food Banks, Local Services, Community Service/Non-Profit"
244,cqcB5xTJ4R7lXxvRnS1T_w,27.96431,-82.43455,5.0,15,"Mediterranean, American (Traditional), Middle Eastern, Restaurants, Event Planning & Services, Caterers, Halal"
245,dXk1KSuQ3Bz1EP0CzAkYyw,27.9620343,-82.5060203,2.5,20,"Lounges, Adult Entertainment, Bars, Champagne Bars, Nightlife"
246,fbQkVymvZ0dig8umltKhZQ,27.948237,-82.527587,4.0,12,"Restaurants, Food, Cajun/Creole"
247,W78GCXLuneV5b6prO-X4aw,28.0783164102,-82.507608179,2.5,77,"Food Tours, Lounges, Tours, Party & Event Planning, Hotels & Travel, Food, Beer, Wine & Spirits, Music Venues, Nightlife, Bars, Cajun/Creole, Arts & Entertainment, Jazz & Blues, Event Planning & Services, Restaurants"
248,KhBUg5QhBYuK8RZAe5gDMQ,27.9919501,-82.4596455,4.0,360,"Restaurants, Nightlife, Pubs, Food, Bars, American (New), German, Coffee & Tea, American (Traditional), Beer Bar"
249,ZmrebvKKDIOKNCQaNo_8xg,28.042587,-82.504005,3.5,69,"Chicken Shop, Restaurants, Greek, Mediterranean"
250,ubHIeNUBgWXPBYjNac2Sjg,27.9963054,-82.5822364,3.5,14,"Beauty & Spas, Drugstores, Cosmetics & Beauty Supply, Shopping, Food, Convenience Stores"
251,k37i1EW_x848o_n1ATcErg,27.944940567,-82.5168151855,1.5,102,"American (Traditional), Pizza, Italian, Restaurants"
252,OAHRMd971k-yDQwRxzgc2g,27.9377188868,-82.4935073,4.0,343,"Barbeque, Smokehouse, Food, Event Planning & Services, Southern, Restaurants, Caterers, Desserts"
253,baHb5T01_MnnhQFHRCR0fg,28.087599,-82.4590705,1.5,17,"Restaurants, Fast Food, Burgers"
254,KP5OncF2jhT7_J1phHPPww,27.9462497461,-82.5265678062,4.0,1092,"Mexican, Restaurants, Salad, Food, Bars, Nightlife"
255,whNtPvVGI4cCTWa_Qv5Yiw,27.9316149,-82.507125,3.5,121,"Breakfast & Brunch, Restaurants, Waffles, Diners, Sandwiches"
256,V1pEXtJgaczutwK7YLzrHA,28.0079157123,-82.4510970675,5.0,5,"Bakeries, Food, Vegan, Cupcakes, Cafes, Donuts, Restaurants, Desserts"
257,uxqn4kSvEj6Q66egwYrKYQ,28.0684552087,-82.3746520674,5.0,20,"Indian, Restaurants, Salad, Desserts, Halal, Food"
258,SbMcDs06t7IPgXALJ2aNZg,27.9474396,-82.4551537,4.5,8,"Coffee & Tea, Food, Hot Dogs, Restaurants, Bagels, Ice Cream & Frozen Yogurt"
259,jcQ2ykQjVjSiVFf0EtH6eg,28.055233,-82.505702,4.0,162,"American (New), Nightlife, Breakfast & Brunch, Bars, American (Traditional), Seafood, Restaurants"
260,yfLlpU8h1plvnMgui6xwRw,27.9704909805,-82.484610951,5.0,20,"Restaurants, Barbeque, Shopping, Grilling Equipment, Food, Home & Garden, Meat Shops, Specialty Food"
261,6FfvGK0ULZzFH2LmyOd0Kw,28.0100358,-82.4506111651,5.0,17,"Food, Coffee Roasteries, Coffee & Tea"
262,QHzOlsTXfspSOMJ5SCxeCQ,28.0818715,-82.5392313,4.0,54,"Barbeque, American (Traditional), Restaurants"
263,LmGvuqllvutbtbkjgPOoJg,27.961336,-82.43779,4.5,9,"Nightlife, Restaurants, Sports Bars, Bars, Cafes"
264,UthNqQ_sNhHh8jBrdjVAoQ,27.9800739849,-82.5380352764,2.5,7,"Sandwiches, Restaurants, Pizza"
265,jn7yLpUT9OvU0UMlCux8XA,27.946133,-82.459523,3.5,26,"Restaurants, Cocktail Bars, American (New), Bars, Hotels & Travel, Tapas/Small Plates, Hotels, Event Planning & Services, Nightlife, Seafood"
266,2Ix7aG_r0mmvO1HBnIL-IA,28.139417,-82.3577796,4.0,124,"Italian, Restaurants, Pizza"
267,6R1I9wFvKV1A8razp0No4g,28.0000757,-82.4848159,2.5,9,"Chicken Wings, Italian, Pizza, Restaurants"
268,cx5rIVMN-FXwBkl2Kbot7w,28.052244,-82.426674,4.5,106,"Nightlife, Sports Bars, Bars, Restaurants, American (Traditional)"
269,Pm6qD9G_xWLoV24YIN8gwQ,27.9744389,-82.486525,4.5,75,"Restaurants, Italian"
270,GApqfwJMxg4t2tk3K2PpMw,28.0870493,-82.5048328,4.5,94,"Kebab, Mediterranean, Greek, Restaurants, Sandwiches"
271,unkGQNCeDkAUOaZAg8HC5w,28.0248379,-82.506782,3.0,49,"Restaurants, Salad, Fast Food, Chicken Wings"
272,JDwp5guESWuyng2MSBYEjg,27.9450178,-82.4924873,4.0,40,"American (New), Restaurants"
273,wQNguYCgwWID6XOPEpYuvQ,27.9273597,-82.5125375,3.5,58,"Tex-Mex, Mexican, Restaurants"
274,0hIXH9jMdHov1VrLC8ujUg,27.9592488,-82.4390309,4.5,409,"American (Traditional), Southern, Barbeque, Restaurants"
275,Q05tSZCKVvPOL-IV-lj2hQ,27.9451311877,-82.509392314,3.5,9,"Restaurants, Sandwiches, Delis, International Grocery, Food"
276,W59CQDeBnA06VadX5Hk2Ow,27.945126,-82.507479,3.5,30,"Delis, Sandwiches, Restaurants, Gluten-Free, Cheesesteaks"
277,7pTSUbvuKYowZfN0bGSy8w,27.9573204,-82.4831641,4.0,78,"Desserts, Coffee & Tea, Bakeries, Food"
278,-SFSt3FkjGfavnyMpHsZPA,27.8937596,-82.5251669,4.5,9,"Desserts, Food, Cafes, Restaurants, Food Trucks, American (Traditional)"
279,V378VWx4D8BstWNRFwDULg,28.0552073,-82.4420573,4.0,155,"Ice Cream & Frozen Yogurt, Food, Desserts"
280,HLYVOCTFwTvJfNfhGixjBg,28.0814012936,-82.444034926,4.0,13,"Food, Bakeries"
281,EGITUFVLb87GRKapMtZg-w,27.906781,-82.505798,2.0,42,"Donuts, Coffee & Tea, Food"
282,uz3bn1LnXUGPteDoHYhcRQ,28.0832941602,-82.5424863847,1.5,19,"Chicken Shop, Restaurants, Fast Food, Chicken Wings"
283,NL-pATcAaXHwxrm7ODwEig,28.0294021,-82.5054335,3.0,64,"American (Traditional), Breakfast & Brunch, Restaurants"
284,3TagDMAD_Ciy0_Sg3kJf2w,28.0720014,-82.3595562,4.0,9,"Cafes, Restaurants"
285,ysAW0b2B5xk1d34L3rwf5Q,27.9964065,-82.4496968,3.5,13,"Restaurants, Soul Food"
286,APW4-ESYGTIn17mY189Osg,27.9316076,-82.507166,3.5,45,"Soup, Creperies, American (New), Sandwiches, Salad, Restaurants"
287,7ZAIFmz5fBaCvCGXrJZBkg,27.916122,-82.49451,4.0,33,"Beer, Wine & Spirits, Food"
288,TXoxXn3IETBBJxZQMQK3rw,27.9994336,-82.4841383,3.5,142,"Seafood, Soup, Restaurants, Spanish, Puerto Rican, Caribbean"
289,rQCTWNMzIZTfqWEAjxDpKQ,28.0885677338,-82.4509124756,3.5,140,"Ice Cream & Frozen Yogurt, Restaurants, Food, Burgers, Fast Food"
290,vTNm04guTgOT5hCmGSN5HA,28.0885325138,-82.4522646769,4.0,23,"Food, Gas Stations, Sandwiches, Automotive, Restaurants, Convenience Stores, Coffee & Tea"
291,p-CA14qMUraWvppFqOsSgg,27.9600647,-82.4372108,4.5,46,"Nightlife, Lounges, Food, Tea Rooms, Bars"
292,WW35xBzbnXGciLjDHidaGw,27.961124,-82.46407,4.5,7,"Desserts, Street Vendors, Food, Specialty Food"
293,ixPTo6Hum7nNZ7A4VPhTXg,27.9530594577,-82.5062855333,3.5,561,"Restaurants, Burgers, American (Traditional), Bars, Pubs, Nightlife"
294,ZiQiMlvgk19GrEEkN9kyRA,27.9601407,-82.4378181,4.5,331,"Shopping, Vegan, Vegetarian, Beer, Wine & Spirits, Sandwiches, Food, Bagels, Bakeries, Coffee & Tea, Men's Clothing, American (Traditional), Restaurants, Women's Clothing, Breakfast & Brunch, Acai Bowls, Fashion, Cafes"
295,c0xlgkMW1iDu7gUDPs86hQ,27.9495909202,-82.4603057885,3.5,14,"American (Traditional), Restaurants, Burgers, Fast Food, Hot Dogs"
296,dpGKdWz6y7ymYg3tpiPNDQ,27.963492,-82.401384,2.0,13,"Restaurants, Tacos, Tex-Mex, Breakfast & Brunch, Mexican, Fast Food"
297,9fjdQvNl1yWKCNgo0VaCyA,28.1554126,-82.3565997,2.5,49,"Discount Store, Shopping, Grocery, Drugstores, Mobile Phones, Department Stores, Fashion, Food, Electronics"
298,NTh_DCZmHGG-Za11SD643Q,28.0329666,-82.4685964,3.5,11,"Latin American, Restaurants"
299,mp09lz82UmvIlcDYitxU_w,27.9541910796,-82.4830867723,4.5,6,"Convenience Stores, International Grocery, Food"
300,wA7v8fiuWZ4qOW12HAVcGg,28.0635922,-82.5511343,3.5,19,"Restaurants, Chinese"
301,w9MojhsClMHHKK5pa8gcBw,27.9484058,-82.4587812,3.0,21,"Restaurants, Mediterranean"
302,laElNpr0C23diPSsx12Nvg,28.0799882,-82.4362843,3.5,27,"Restaurants, American (Traditional)"
303,Uc6PdjT_MO5bRPQsUUEy5Q,27.9271341,-82.5063009,4.0,229,"Restaurants, Italian, Pizza"
304,lXCFcmhoRsyW-mnzzl6fkA,28.0795579172,-82.5071969056,4.0,112,"Chicken Wings, Pizza, Italian, Restaurants, Salad"
305,3nbvqLJwuwNn2gymccn5Xg,28.0307138,-82.3994214,5.0,5,"Food Stands, Restaurants, Food Trucks, Specialty Food, Food"
306,xT41eqUSsM_MDE1Vjhq20A,27.939622021799998,-82.4834168043,4.5,306,"Gluten-Free, Food, American (Traditional), Wraps, Vegan, Juice Bars & Smoothies, Salad, American (New), Restaurants"
307,4DVN5Uun3i-nmTIIOBhHog,28.0640175488,-82.5056034701,3.5,94,"Caterers, Venues & Event Spaces, Tea Rooms, Arts & Entertainment, Event Planning & Services, Music Venues, Food, Nightlife"
308,UaE5Wru0lD5kVIWbnQ8xMg,27.9488897391,-82.4589938298,4.5,78,"Specialty Food, Asian Fusion, Mexican, Poke, Tacos, Food, Restaurants, Health Markets"
309,llYsxQ0IuKh0HXULlqu6fw,28.0244044188,-82.5072803646,4.0,108,"Filipino, Restaurants, Bubble Tea, Food"
310,NH9LSB4Qz2v0fHTMz9sQ0w,27.9434725,-82.4475534,4.5,75,"Live/Raw Food, Food, Seafood, Restaurants, Specialty Food"
311,hAmuto6UndVroyd_DaD-TA,28.0300603,-82.6384793,4.0,441,"Specialty Food, Seafood Markets, Seafood, Food, Restaurants"
312,FZz7190Kn_o1AdV0QuwTRQ,27.9401015,-82.4501944,1.5,5,"Cabinetry, Home Services, Contractors, Interior Design"
313,uaKXyCNVXWdfOOdbM88pMA,27.9231015,-82.3637938,4.0,125,"Breakfast & Brunch, Cafes, Caterers, Spanish, Event Planning & Services, Cuban, Restaurants, Latin American"
314,LjgiE_EbpBdIz4JyVUioTQ,27.9544937516,-82.4828329682,5.0,186,"Hot Dogs, Vegetarian, Burgers, Restaurants, Food Stands, Sandwiches"
315,fXsdsGnTntaRWbfUxP3wXw,28.068941,-82.5737,3.0,5,"Fast Food, Restaurants, Tex-Mex, Mexican"
316,t-bcEvAM8oE92tm9HBr7wQ,28.0330687,-82.4068726,4.0,160,"Middle Eastern, Specialty Food, Halal, Food, Ethnic Food, Imported Food, Restaurants"
317,kGl2zBnLWTUBQLFkd0u_FQ,28.0804173256,-82.5778034304,3.5,103,"Greek, Sandwiches, American (New), Restaurants, Event Planning & Services, Caterers"
318,l7b33ubze8Jqw7C4I1CAuA,27.9490484,-82.5234881,2.5,121,"Hotels & Travel, Event Planning & Services, Restaurants, Hotels"
319,b70Ad96YzfsHMU6IljIqHQ,28.0899262,-82.5239953,4.0,12,"Food Trucks, Latin American, Restaurants, Colombian, Food"
320,HU-S7rzIE1qDkCy4L54CHA,27.9428663305,-82.4828919768,3.5,28,"Beer, Wine & Spirits, American (New), Bars, Sandwiches, Nightlife, Sports Bars, Burgers, Food, Restaurants, Cocktail Bars"
321,-HWc5-NQLKBIIlBcDMfKCw,28.0858899,-82.5393663,2.5,19,"Pizza, Restaurants, Chicken Wings, Italian, Fast Food"
322,wiO4EYRxuBhhDj924PlIIg,28.0688469,-82.4437504,4.5,60,"Caribbean, Puerto Rican, Spanish, Latin American, Restaurants"
323,FSTmzo0beEVMRMSArcp4fg,27.9590140336,-82.5244080123,3.0,106,"Mexican, Restaurants"
324,0hCrds3sgFAYzsZolg3jcg,27.9582619,-82.506304,4.0,158,"Head Shops, Beer, Wine & Spirits, Shopping, Tobacco Shops, Flowers & Gifts, Food, Grocery"
325,sgKIKeFXSUHLeOcX1q8nQg,27.9445699,-82.4638901,3.5,10,"Food, Sandwiches, Fast Food, Restaurants, Bakeries, Juice Bars & Smoothies, Mexican"
326,YhRujloQ_ioY_WclZbJuQg,27.9407875,-82.4832186,3.5,37,"Barbeque, Restaurants"
327,2VuOLrhe2Iu_FRz1gEIqQA,27.9483566,-82.4548727,4.5,67,"Latin American, Restaurants, Cuban, Local Flavor"
328,4xSoCvHcFLoZW8tyxMqrpw,27.9552692,-82.4563199,4.0,23,"Food Trucks, Street Vendors, Food"
329,xqFB8Vri9BTOGWmsJW9QAQ,28.0258079722,-82.5136294216,2.5,11,"Grocery, International Grocery, Butcher, Brazilian, Restaurants, Bakeries, Specialty Food, Food, Meat Shops"
330,PfmbhnCC7nrcvD6QBMEDhQ,27.9441949663,-82.523544,3.5,48,"Coffee & Tea, Food"
331,mqXBKsv5O2ETyD27NY1n2g,28.0801044,-82.5067022,2.5,11,"British, Beer, Wine & Spirits, Food, Restaurants, Nightlife, Pubs, Bars"
332,SwBhaxfQPbyhsi0QHUAN0A,27.993551,-82.371017,2.5,739,"Food, Hotels, Coffee & Tea, Hotels & Travel, Restaurants, Casinos, Burgers, Bars, Nightlife, Arts & Entertainment, Event Planning & Services"
333,V2hqC0b1d6Yn0JMGg4DCPA,28.0685486684,-82.4686838928,2.5,20,"Fast Food, Restaurants, Burgers, Food, Coffee & Tea"
334,0k2iNiQ34jZTrbrIINWahA,27.9219500127,-82.3702156024,4.5,22,"Food Stands, Colombian, Restaurants, Latin American, Venezuelan"
335,g__reLE-nkT2HrRDE0R55A,27.944479,-82.497818,3.5,5,"Cafes, Restaurants, Persian/Iranian"
336,8fGCwxodHba1u8p3rfv8bw,27.9664246046,-82.5048854889,2.0,28,"Restaurants, Fast Food, Burgers"
337,y-cD16w_B2dSxE_iX1RBXA,28.0660629,-82.5018964,4.0,14,"Burgers, Restaurants"
338,XBFPFjjCYZhd2zmZLqRdEw,28.043259,-82.582138,3.5,21,"Food, Coffee & Tea"
339,sZv9RBbLG5PBO3AJB33HUg,27.87179,-82.493742,4.5,5,"Food, Restaurants, Halal, Indian"
340,-LA43tgCUKqAX4ws4cIz6g,27.995863,-82.579095,4.5,37,"Food, Ice Cream & Frozen Yogurt, Waffles, Restaurants, Desserts"
341,Sl8hH3uzlFoO29Ip5cIKeg,28.1271733325,-82.3669036,2.5,76,"American (New), Restaurants, Burgers, Diners, Breakfast & Brunch, Fast Food, American (Traditional)"
342,OQ1tbQ2V0SpNfDikkd8Zuw,28.0486157,-82.42661,4.0,9,"Restaurants, Seafood"
343,a2ITIJRAY4Eo-xTH0vN95A,28.1318904,-82.3635819,2.5,67,"Restaurants, Nightlife, Tex-Mex, American (Traditional), Bars"
344,RnqU698MbIjq_eZHEzYL6g,27.9297615054,-82.5065715719,3.0,43,"Seafood, Chinese, Restaurants, Thai"
345,N2ugolGYZpc0h20JTi9bng,27.9959006736,-82.5791342843,5.0,23,"Waffles, Restaurants, Food, Ice Cream & Frozen Yogurt"
346,PBqj5MffQMKEIST0xrUmWQ,27.9471105,-82.5271986,3.0,9,"Food, Bakeries, Pretzels"
347,-eBDRVn1mPwHFCF_hry20Q,27.9767770195,-82.5374242193,2.5,24,"Sandwiches, American (New), Restaurants, Pizza"
348,yxQcngZTpCz7RysGrbd5kQ,28.170421,-82.355697,4.5,7,"Desserts, Ice Cream & Frozen Yogurt, Food Trucks, Food, Shaved Ice"
349,mMPvgBgqON8pia_4AgGTUw,28.0787239,-82.5061726,4.0,305,"Sushi Bars, Restaurants, Steakhouses, Japanese"
350,qs9d6iGos9UO4BzhVmJ9UA,27.9588456788,-82.4596794695,4.5,46,"Food, Breweries, Arts & Entertainment, Wineries, Meaderies"
351,9kZPUwuRd6PLGSJS9g85RA,28.0695402,-82.4368938,2.5,12,"Burgers, American (Traditional), Fast Food, Restaurants"
352,d9vapPUlJCSSrltRRKO9ig,28.0814183,-82.4275746,4.0,150,"Korean, Japanese, Asian Fusion, Sushi Bars, Restaurants"
353,5JiFbBsbUdb-caBZWRyMSw,28.0020654897,-82.45917622,4.0,376,"American (New), Nightlife, Bars, Restaurants"
354,SYy81zP4MPF4DtOqjRq4qg,28.0488849,-82.424675,4.5,97,"Breweries, Food"
355,YFIl9ohLnlo05iJn9AuKaA,27.9451448812,-82.5074251369,4.5,23,"Food, Chicken Wings, Restaurants, Pizza, Desserts, Pasta Shops, Specialty Food, Sandwiches"
356,-b7A7e2zh3CDTpgChRoRKw,27.8881238,-82.5060889,4.0,119,"Restaurants, Thai"
357,wHyRfaCUBVG9GfXkNIzLzA,28.1454126,-82.2840341,2.0,12,"Sports Bars, Fast Food, Bars, American (Traditional), Pubs, Restaurants, Nightlife"
358,_3VCzu9a79nrU0YA-WvUCg,27.9451718338,-82.519890368,2.5,47,"Coffee & Tea, Food, Fast Food, Restaurants, Burgers"
359,rW_9aLoDvGnkEaqJTdhiBA,27.9881134,-82.4510034,4.5,33,"Delis, Sushi Bars, Do-It-Yourself Food, Food, Italian, American (New), Restaurants"
360,M2S5ELqHjz1B1booBTN1dQ,28.0610391,-82.5430382,3.5,13,"Sandwiches, Restaurants, Fast Food"
361,E34saIsYxyuKSJhWwmlb0Q,27.8983084,-82.3698957,4.0,26,"Restaurants, Chinese, Seafood"
362,XP7CmK61lneYpjHTWMkbdQ,27.9624291,-82.4640825,4.5,38,"Desserts, Ice Cream & Frozen Yogurt, Food"
363,MWrSqr3VmBcSKT4Uhk695g,27.9991326534,-82.5823689172,5.0,10,"Sandwiches, Latin American, Coffee & Tea, Colombian, Food, Bakeries, Restaurants"
364,ubIwwAx-JxZmgSoJgW_0og,27.9450397,-82.4691467,3.5,94,"Food, Restaurants, Bars, Sports Bars, Beer, Wine & Spirits, Chicken Wings, American (Traditional), Nightlife"
365,CSRbFLgUDO1cvr3OlRMLHA,27.9646718,-82.5206425,4.0,72,"Food, Poke, Hawaiian, Sushi Bars, Salad, Restaurants"
366,dikP2bqi-zIUISB_TKPRtA,27.9451449,-82.507425,4.0,38,"Restaurants, Cheesesteaks"
367,kBbNlvMglJRrPmlpdCHLuw,27.9590802,-82.4406146,4.5,43,"American (Traditional), Sandwiches, Restaurants, Food Stands"
368,jIC4rTuCBTBaBDmgiAvaMQ,28.0824153,-82.5042283,4.0,50,"Restaurants, Diners"
369,zTGzoge9b_U1m7lExiHqgw,28.069684,-82.576808,3.5,20,"Restaurants, Japanese"
370,Mxlw3cSKkWv5o4HdRWGTPg,27.926782,-82.453139,4.5,65,"Tea Rooms, Coffee & Tea, Food"
371,oJRjeio1OBablDFr--__Xg,27.943491,-82.447318,3.5,204,"Food, Pizza, Italian, Restaurants"
372,3ds7tczq1T8m0sUWhr9q6g,27.9966068,-82.4545849,2.5,29,"Restaurants, Pizza"
373,xHnw7rFlQI2OcLUgL8IgGg,28.01574,-82.5510469,1.5,36,"Home Services, Office Equipment, Shopping, Local Services, Food Delivery Services, Food, Water Purification Services, Water Delivery"
374,3yI-7C8JzbG-ZaSqAGHMAQ,28.0170237,-82.3930128,4.5,453,"Restaurants, Mexican"
375,j7c9WjWoYK_JpitKoRhE-A,27.9518076,-82.4595044,3.5,33,"Italian, Restaurants, Sandwiches, Breakfast & Brunch"
